107.85 142.21
107.36 143.22
110.14 142.93
109.96 141.79
108.91 142.37
112.16 141.48
111.85 143.2
112.94 142.75
111.08 141.68
113.78 142.06
114.86 142.08
113.92 143.3
115.0 143.3
115.7 141.39
115.9 142.46
116.38 143.43
117.44 143.22
117.54 142.07
118.82 142.63
120.42 142.58
127.22 141.9
129.06 143.07
133.12 142.29
136.47 143.37
140.5 142.03
146.49 142.9
106.51 144.65
107.64 144.72
108.39 143.8
109.59 143.88
108.91 144.78
110.67 144.02
109.98 144.89
111.04 145.11
111.75 144.3
112.74 143.83
112.1 145.35
113.6 144.51
113.18 145.5
114.71 144.4
114.26 145.59
115.34 145.46
115.96 144.43
116.42 145.48
117.04 144.59
118.1 144.39
119.54 143.7
122.05 143.74
126.7 145.62
139.09 144.59
142.97 144.62
147.8 143.85
106.09 146.18
105.42 147.31
108.19 145.69
107.12 145.82
107.56 146.81
106.54 147.17
108.63 146.68
109.35 145.77
109.7 146.81
110.42 146.0
110.76 147.04
108.96 147.72
111.47 146.23
111.83 147.27
112.54 146.39
112.92 147.41
113.63 146.48
114.35 147.29
115.16 146.52
116.61 146.54
115.8 147.43
117.05 147.53
122.83 146.26
130.72 146.01
138.9 146.43
147.06 146.32
147.73 147.71
148.18 146.41
106.17 148.19
105.11 148.46
106.26 149.26
107.89 147.85
107.17 148.67
108.22 148.98
107.43 149.72
109.28 148.78
110.04 147.84
109.62 149.8
110.35 148.93
111.11 148.07
112.45 148.39
111.32 149.42
112.5 149.47
113.71 148.23
113.89 149.3
114.91 148.21
116.13 149.56
116.0 148.49
118.26 148.11
119.33 148.67
120.29 147.96
120.39 149.54
122.74 147.89
126.67 148.02
134.72 149.34
147.65 149.47
105.39 150.64
105.58 151.73
107.61 151.85
106.62 151.39
107.74 150.76
106.52 150.31
108.57 150.08
108.63 151.49
109.65 152.01
109.54 150.89
110.51 151.35
110.61 150.27
111.65 150.55
111.46 151.89
112.68 150.86
115.11 152.04
113.92 151.88
115.11 150.03
117.89 150.07
120.8 150.58
123.26 151.99
121.96 150.29
127.37 150.01
129.02 151.13
133.24 151.85
134.91 150.44
141.74 150.74
147.01 152.1
147.83 151.28
106.42 153.55
105.3 152.93
107.7 152.93
107.51 154.0
106.66 152.5
108.66 153.71
108.72 152.57
109.67 153.09
109.65 154.18
110.7 153.9
110.6 152.55
111.75 153.64
112.34 152.65
112.63 154.27
114.44 152.9
114.68 154.17
113.26 153.21
115.5 153.19
118.46 153.83
119.61 152.66
119.61 154.05
121.11 153.49
127.41 152.73
132.23 152.38
144.09 152.99
106.34 154.81
106.21 155.89
107.72 155.06
107.61 156.15
108.77 154.8
110.45 154.95
109.83 155.86
108.74 155.88
111.52 154.7
112.25 155.5
111.19 155.73
113.63 154.96
113.23 155.97
114.32 155.95
117.08 154.66
115.96 154.82
115.39 155.79
116.25 156.44
117.41 155.9
118.91 155.51
121.7 154.44
119.7 156.39
122.83 155.57
126.64 154.52
128.34 156.05
135.66 155.16
143.98 154.71
145.2 155.34
148.05 155.49
105.55 157.37
108.42 156.91
110.84 157.07
109.66 157.24
110.26 158.15
111.92 156.53
111.81 157.81
112.97 158.11
113.0 157.03
114.11 157.17
114.1 158.48
115.14 157.94
115.18 156.86
116.01 158.6
116.16 157.53
117.24 158.02
118.46 158.0
118.76 156.94
123.82 156.65
122.68 156.71
126.59 158.34
131.8 157.56
137.48 157.5
142.03 158.11
145.58 157.75
148.39 158.46
105.97 159.23
107.85 159.5
107.36 160.84
108.6 160.56
109.89 159.4
109.69 160.56
112.21 159.02
112.6 160.26
111.15 158.77
111.26 159.86
114.65 159.99
113.28 159.19
115.67 159.63
116.61 160.17
117.02 159.13
115.52 160.7
117.93 160.34
122.69 160.25
122.64 159.01
125.98 160.28
131.94 160.8
134.03 159.69
138.07 159.23
145.65 159.84
144.57 160.27
109.19 161.56
110.24 161.93
111.53 161.57
114.27 161.0
113.17 161.17
115.09 161.76
114.71 162.79
113.36 162.41
115.8 162.68
116.16 161.6
117.25 161.19
116.9 162.4
118.89 162.98
117.97 162.24
123.56 161.7
124.22 162.55
128.09 161.74
126.27 162.82
132.36 161.85
138.41 161.95
148.23 160.97
106.19 163.28
108.49 164.61
109.07 163.65
109.99 163.07
112.79 163.36
114.48 164.96
113.33 164.99
115.44 163.74
116.18 164.52
116.56 163.46
117.24 164.31
117.73 163.34
119.35 163.96
118.32 164.38
119.18 165.04
121.0 164.88
121.45 163.49
125.19 163.05
124.29 163.66
131.8 164.33
133.82 165.01
135.63 164.93
136.98 164.55
146.8 163.97
112.32 165.77
114.24 166.07
113.17 166.44
114.12 167.15
116.65 165.54
116.57 166.62
115.49 165.35
115.37 166.43
117.71 165.29
118.1 166.29
119.23 166.35
117.63 167.26
121.59 166.41
123.45 167.28
122.27 167.32
129.64 166.45
128.86 165.59
132.64 165.84
136.05 165.99
141.27 167.21
142.83 165.41
148.53 166.77
111.21 167.75
112.43 168.37
112.95 169.53
113.1 167.52
114.43 168.27
115.18 167.49
114.39 169.37
116.38 167.68
117.22 168.86
115.69 168.51
118.78 167.39
119.32 168.74
118.16 168.31
118.4 169.41
120.0 167.56
126.7 168.9
112.25 171.34
113.38 171.27
114.1 170.42
116.27 169.65
115.28 170.2
117.37 169.93
116.49 170.76
118.89 170.57
119.46 171.65
117.83 170.91
119.72 169.88
120.26 170.92
122.82 170.35
123.61 169.58
122.13 171.4
125.13 169.6
131.0 171.06
137.63 169.78
144.87 169.6
146.34 171.52
148.92 171.25
149.19 170.16
114.84 172.27
116.93 172.1
118.64 172.41
117.7 173.04
118.81 173.49
120.78 171.93
120.86 173.02
119.7 172.71
120.02 173.75
121.54 173.87
121.77 172.43
122.84 172.61
122.96 173.71
127.44 173.06
129.15 172.24
130.01 173.44
131.74 172.6
135.63 171.95
135.15 173.21
138.76 172.01
139.84 172.31
143.49 172.62
147.67 173.26
148.76 172.96
149.84 173.06
116.77 174.52
115.68 174.89
119.3 174.99
117.81 174.14
118.02 175.33
120.64 174.65
121.5 175.35
120.27 175.68
123.77 174.49
122.33 174.63
123.12 175.37
124.91 174.49
124.36 175.42
125.62 175.67
126.57 175.05
127.53 175.55
126.98 174.04
131.93 174.83
133.47 175.78
133.05 174.72
135.79 174.32
149.12 173.98
117.2 177.43
117.35 176.18
119.25 177.82
119.26 176.09
121.21 176.52
120.14 176.88
120.76 177.88
121.99 177.29
122.54 176.3
123.7 176.28
123.15 177.22
124.31 177.37
124.8 176.41
125.34 177.82
125.79 176.84
126.78 176.34
127.57 177.13
126.44 177.71
128.3 177.98
128.79 177.0
129.73 177.53
131.5 178.25
133.29 177.39
134.36 177.21
137.7 176.98
142.02 176.55
143.03 177.54
144.08 177.05
149.1 177.91
123.34 178.45
124.44 178.56
125.19 179.59
126.26 178.81
126.28 180.21
127.17 179.57
127.27 178.41
128.2 180.19
128.2 179.06
129.37 178.57
130.2 179.81
129.13 179.64
130.56 178.79
131.4 179.48
132.46 179.27
134.45 178.54
133.19 178.47
133.74 179.4
133.0 180.2
134.1 180.41
134.85 179.54
135.95 179.55
136.87 178.97
137.91 178.68
137.26 179.98
138.32 180.19
139.32 179.75
139.97 178.87
141.09 180.32
144.91 178.5
144.78 179.61
145.84 179.99
146.82 179.32
147.85 178.77
148.97 179.3
148.1 180.2
149.3 180.32
123.48 180.68
122.14 181.15
124.62 180.55
124.81 181.65
126.2 181.35
126.13 182.46
127.33 180.86
127.52 182.13
128.32 181.31
129.23 180.72
129.26 181.85
130.34 181.85
130.62 180.8
131.69 180.52
131.38 181.56
132.15 182.33
132.45 181.29
133.53 181.33
133.23 182.37
134.6 181.42
136.32 180.57
135.24 180.55
136.23 181.66
137.29 181.06
138.35 181.27
137.21 182.14
138.25 182.44
140.47 181.21
139.33 180.83
139.21 181.92
140.24 182.26
142.03 180.88
141.4 181.76
142.21 182.52
143.44 181.7
144.01 180.68
144.98 181.3
145.31 182.42
144.22 182.45
147.07 180.64
147.47 181.66
146.06 181.05
146.34 182.11
148.48 181.28
148.74 182.33
122.16 182.63
125.08 182.75
125.96 183.53
127.02 183.11
127.92 183.8
126.47 184.59
128.59 182.71
129.06 183.8
129.81 182.93
130.17 184.11
131.1 182.61
131.17 183.69
132.11 184.22
132.65 183.28
133.28 184.16
133.86 183.24
135.12 182.73
136.2 182.82
136.39 184.02
134.83 183.77
137.29 183.21
138.29 183.63
137.44 184.3
139.18 182.99
140.19 183.37
139.28 184.07
141.16 182.82
140.49 184.41
141.61 183.8
143.23 182.88
142.62 184.2
143.65 183.87
144.64 183.44
144.51 184.53
145.72 183.49
146.74 183.13
147.48 183.93
146.46 184.28
147.74 182.72
148.53 183.69
149.51 183.23
148.81 184.74
125.16 185.59
127.92 185.46
129.0 186.65
128.96 185.1
130.01 185.37
130.07 186.46
131.05 186.0
130.96 184.87
132.18 185.29
133.21 185.6
134.1 184.88
135.35 184.8
135.42 185.89
136.56 185.12
136.79 186.54
138.42 184.89
138.06 186.76
137.64 185.77
138.88 185.87
139.65 185.09
140.63 185.53
139.87 186.31
140.81 186.85
141.5 184.87
141.57 186.08
142.54 185.27
142.76 186.33
143.61 185.13
143.82 186.55
144.51 185.71
144.88 186.75
145.57 185.92
145.54 184.85
146.65 185.9
146.01 186.91
147.27 185.01
147.45 186.63
148.17 185.61
128.15 187.33
129.88 189.07
129.69 187.53
136.43 187.61
135.75 188.69
136.85 188.63
137.57 187.76
137.91 188.87
138.62 188.05
139.11 187.08
140.07 187.64
139.55 188.6
140.62 188.76
141.21 187.85
141.99 187.08
142.26 188.13
143.04 187.37
141.68 189.04
143.3 188.43
144.09 187.59
144.37 188.64
145.15 187.8
146.07 188.37
146.86 187.64
147.74 188.64
149.35 187.41
148.84 188.64
148.22 187.67
149.94 188.73
136.76 190.68
137.45 189.86
138.54 190.47
138.84 189.43
137.71 191.19
139.54 190.88
139.84 189.84
140.63 190.88
140.93 189.82
141.68 191.16
141.98 190.12
142.72 189.34
143.03 190.39
145.32 189.16
143.86 189.68
144.06 190.89
144.84 190.13
145.32 191.12
146.96 189.39
146.18 190.15
147.27 190.43
148.06 189.67
148.62 190.59
149.18 189.67
149.71 190.68
138.71 191.59
137.68 192.28
138.07 193.29
138.94 192.65
139.82 191.94
139.96 193.01
140.89 192.09
142.72 191.43
141.96 192.2
141.81 193.26
143.02 192.46
144.13 191.99
143.77 193.24
145.4 193.24
146.02 192.22
146.66 191.32
147.23 192.24
146.49 193.19
147.56 193.38
147.87 191.36
148.36 192.37
149.09 191.57
149.66 192.59
148.65 193.43
139.06 193.73
138.05 194.65
140.35 194.66
140.81 193.68
144.86 194.3
146.18 194.23
149.68 194.46
148.48 194.5
153.84 105.65
154.85 106.52
156.68 105.23
158.3 105.07
159.15 106.22
159.99 105.33
162.73 106.25
151.22 106.78
151.52 107.94
150.12 106.67
150.36 108.46
153.24 106.91
152.61 107.97
154.1 107.63
155.9 106.84
155.51 108.43
156.47 107.77
157.55 106.62
157.57 107.83
158.47 108.46
158.59 107.31
159.54 108.29
159.69 107.22
160.54 107.89
160.71 106.62
161.74 107.02
162.5 107.91
163.34 108.69
163.92 107.43
164.96 108.25
151.53 109.03
150.63 109.69
151.63 110.17
152.74 109.11
153.61 109.79
152.84 110.58
154.31 108.95
154.68 110.28
155.45 109.51
155.68 110.69
156.52 109.9
156.7 108.83
157.67 109.32
157.57 110.4
158.65 110.69
158.73 109.52
159.72 109.97
160.57 110.64
160.31 109.06
161.33 109.85
161.65 108.82
162.51 110.6
163.4 109.82
166.45 110.67
169.38 110.64
150.83 110.89
151.98 111.23
151.1 111.95
152.11 112.37
151.24 113.02
150.22 112.59
153.83 111.05
152.96 111.7
153.07 112.88
153.93 112.19
154.93 112.59
154.8 111.52
155.85 111.75
155.98 112.86
156.7 111.04
157.69 111.47
156.84 112.2
157.87 112.54
158.71 111.81
159.62 111.17
158.83 113.02
159.66 112.33
160.58 111.74
160.77 112.81
161.51 111.18
161.89 112.23
162.96 111.64
162.8 112.81
163.8 112.36
163.93 111.06
164.88 112.3
165.67 111.43
165.92 112.59
166.7 111.79
168.24 110.96
167.62 112.39
168.98 111.99
168.5 113.02
170.28 111.76
169.58 112.92
170.66 112.95
151.42 114.28
150.49 114.84
150.44 113.76
152.19 113.53
152.44 114.77
154.07 113.3
153.19 113.96
153.48 115.07
154.32 114.38
155.12 113.66
155.26 114.95
156.06 114.2
157.93 113.62
156.86 113.48
157.25 114.6
158.81 114.25
159.85 113.39
159.89 114.48
160.81 113.89
161.49 114.73
161.74 113.3
162.44 114.12
164.45 113.47
163.52 114.03
164.82 114.5
165.54 113.62
166.61 113.82
165.95 114.73
167.05 115.03
167.69 113.75
168.25 114.75
169.01 113.98
169.75 114.78
170.77 114.43
151.47 115.37
151.2 116.64
150.4 115.92
152.27 116.75
153.13 116.09
154.18 116.39
156.38 115.25
157.59 116.47
157.99 115.43
159.16 115.28
158.71 116.27
159.73 116.65
160.23 115.52
162.88 115.33
161.27 115.84
161.05 116.9
162.14 117.19
164.75 115.62
163.46 116.38
164.57 116.78
166.23 117.01
167.79 116.47
168.95 116.86
169.69 115.94
170.23 116.96
171.31 116.79
172.68 115.33
172.44 117.14
174.1 116.45
176.6 117.14
177.39 115.75
178.01 116.91
179.05 117.28
150.63 117.56
150.7 118.79
151.69 119.4
153.8 118.36
158.58 117.55
160.24 117.7
163.73 117.99
164.43 118.91
166.08 118.83
167.45 118.45
168.46 119.12
168.23 117.69
169.38 117.92
169.79 119.13
170.7 118.17
172.16 118.27
173.3 119.39
173.55 117.57
172.18 119.51
174.32 118.8
175.52 119.08
176.15 118.19
177.45 117.95
177.93 119.16
176.62 119.5
178.68 118.38
179.69 118.79
180.12 117.67
180.72 119.25
152.22 120.56
153.14 119.66
154.29 120.0
155.81 121.23
156.91 121.04
164.22 120.01
166.89 120.5
165.33 120.16
166.79 121.58
165.71 121.34
167.49 119.6
168.75 120.54
169.51 121.44
169.82 120.39
170.57 121.2
171.01 119.58
171.55 120.76
172.35 121.72
172.62 120.62
173.44 121.59
173.69 120.42
174.64 119.88
174.53 121.23
175.68 121.3
175.7 120.22
176.75 121.09
178.06 121.01
179.84 119.96
178.61 120.05
179.65 121.07
181.17 120.87
182.08 120.23
150.05 122.46
150.91 123.68
153.9 123.47
157.27 122.21
158.3 121.87
160.77 123.61
159.65 122.23
163.01 121.93
164.9 122.6
163.27 123.14
166.03 123.46
167.46 122.44
168.46 123.3
171.28 122.02
170.22 122.27
170.72 123.26
173.02 122.59
171.97 122.86
172.76 123.64
173.8 123.34
174.26 122.33
174.89 123.28
175.52 122.39
177.78 122.11
176.72 122.47
176.1 123.38
177.52 123.21
178.82 121.8
178.55 122.87
179.84 122.15
179.7 123.28
182.32 121.81
181.11 121.95
180.83 123.0
182.06 122.94
184.6 123.26
150.35 124.98
152.46 124.96
152.84 125.97
153.95 124.67
154.69 125.7
156.27 125.19
158.81 124.93
162.56 125.32
167.45 125.6
171.66 124.36
173.75 125.14
174.38 124.26
174.91 125.2
175.53 124.3
177.03 124.55
176.24 125.49
178.17 125.41
178.32 123.99
179.84 125.77
179.16 124.72
180.27 124.57
181.34 123.96
181.34 125.04
184.13 124.91
183.12 125.93
151.8 126.4
155.46 126.47
167.52 126.79
169.44 126.96
171.05 127.87
174.23 126.31
174.6 128.05
175.32 126.2
175.36 127.28
177.02 126.26
176.48 127.21
177.98 126.94
179.0 126.47
178.43 128.2
180.34 127.54
184.4 126.19
182.84 127.12
155.85 128.51
162.09 130.13
163.92 129.45
167.29 129.36
168.52 130.16
173.1 128.96
174.98 129.4
175.73 128.34
176.94 128.41
176.47 130.04
177.6 130.12
178.43 129.43
179.45 129.96
180.04 128.77
181.14 128.72
180.58 130.08
183.22 128.96
189.6 128.32
151.18 131.37
156.47 131.97
160.04 130.67
167.44 130.51
170.5 130.75
172.01 131.68
176.46 132.09
177.15 131.1
177.49 132.51
178.11 131.6
178.57 130.61
179.99 130.99
179.2 131.73
180.13 132.29
181.57 132.4
184.59 132.44
183.14 131.96
151.98 133.94
154.38 132.64
155.52 132.7
157.3 133.05
161.6 134.53
162.86 133.76
169.9 133.7
171.88 132.8
171.91 134.06
178.22 134.7
178.62 132.63
179.68 133.27
178.67 133.72
179.32 134.58
180.31 134.15
180.9 133.24
181.59 134.17
182.98 134.36
183.51 133.42
184.68 134.61
184.88 133.52
186.77 133.66
151.23 136.34
154.56 135.78
156.89 135.57
158.04 136.2
160.43 134.96
162.77 135.22
165.43 136.6
173.37 135.6
179.52 136.72
178.94 135.75
179.98 135.44
181.0 135.09
180.54 136.36
181.59 136.05
182.22 135.16
183.7 135.18
184.59 135.93
182.9 136.08
183.65 136.87
186.68 134.96
185.67 135.75
185.57 136.85
187.21 136.77
189.17 135.68
189.54 136.84
190.86 136.36
159.77 138.54
165.07 137.7
172.37 139.11
179.74 138.82
179.91 137.75
182.29 136.98
180.92 137.37
181.02 138.45
182.1 138.06
183.46 137.96
182.83 138.84
184.36 138.55
184.57 137.45
185.42 138.12
186.42 137.52
186.39 138.6
187.37 138.13
188.15 137.32
188.24 138.82
188.99 138.02
190.19 137.78
189.83 138.84
190.9 138.59
192.68 137.42
191.52 137.5
192.17 138.4
156.36 141.14
160.77 141.26
169.4 140.38
170.74 140.93
175.98 139.2
177.93 140.43
178.54 139.45
180.23 140.46
181.81 139.18
180.62 139.45
181.32 140.29
182.38 140.1
183.19 140.81
184.26 140.68
183.41 139.75
184.49 139.62
185.36 140.28
185.48 139.2
186.4 139.93
186.18 140.99
187.25 139.26
188.04 140.0
187.24 140.72
189.03 139.56
188.5 140.99
189.49 140.55
190.37 139.93
190.9 140.88
191.52 139.48
193.7 140.04
166.56 141.78
172.04 141.45
173.3 142.66
176.26 141.38
178.09 142.17
178.96 143.05
179.69 142.18
182.24 141.32
180.74 142.4
181.55 143.4
181.16 141.37
181.82 142.35
182.89 142.21
183.84 143.1
183.84 141.68
182.62 143.26
184.7 142.33
185.13 141.33
185.03 143.37
185.91 142.08
186.2 143.12
186.95 141.76
187.24 142.81
188.01 141.95
188.4 142.96
189.12 142.14
190.01 141.53
190.24 142.85
191.11 142.01
189.35 143.47
192.01 141.36
156.63 143.78
157.66 144.2
176.51 144.65
176.82 143.54
177.65 144.94
180.45 145.12
181.29 144.44
182.24 144.96
183.29 145.3
183.07 144.24
184.36 145.4
184.15 144.32
185.29 144.42
186.67 144.09
186.17 145.05
187.71 143.79
187.93 144.85
188.96 144.51
190.1 144.36
190.74 145.24
189.64 145.36
191.11 143.9
193.09 143.51
192.15 144.22
193.24 145.17
191.93 145.44
194.3 145.39
159.26 147.48
159.82 145.87
162.21 147.68
163.52 145.76
164.68 145.78
168.23 146.96
174.68 147.22
176.47 147.52
177.68 147.55
181.37 145.72
181.74 146.84
181.25 147.8
182.44 146.02
182.76 147.26
183.46 146.36
183.92 147.35
184.54 146.46
185.38 145.78
185.01 147.48
185.82 146.76
186.86 147.04
187.11 145.81
188.61 145.7
187.91 146.54
188.74 147.31
187.71 147.73
189.42 146.44
190.5 146.5
189.98 147.45
193.11 146.25
192.74 147.26
191.6 146.96
194.07 146.79
168.9 149.99
169.57 148.96
172.9 148.3
172.8 149.38
174.58 148.41
175.74 148.39
176.22 149.41
179.79 149.21
179.99 147.86
180.78 148.77
182.32 148.25
181.78 149.18
183.4 148.29
182.86 149.23
184.18 149.46
184.5 148.43
186.59 148.19
185.58 148.63
185.24 149.7
186.49 149.27
187.5 148.86
188.51 148.46
187.98 149.83
189.04 149.4
190.99 147.85
190.59 148.86
189.59 148.46
190.06 149.8
191.13 149.95
192.15 148.17
191.93 149.22
193.55 148.3
194.68 149.97
155.59 151.96
158.15 151.8
162.53 152.16
163.63 150.81
166.69 151.09
167.27 152.07
172.82 150.5
179.15 150.26
179.88 151.21
180.46 150.09
181.34 150.72
182.3 150.23
182.43 151.33
183.38 150.18
183.85 151.41
184.72 150.78
184.99 152.08
185.79 151.31
186.15 150.29
186.63 152.02
187.65 151.65
188.82 150.5
187.17 150.67
189.37 151.74
190.03 150.89
191.34 151.01
192.67 152.11
194.8 151.4
155.62 153.89
158.53 152.88
160.02 153.72
168.39 153.2
171.12 153.71
173.77 152.28
174.54 154.18
175.6 153.73
179.34 153.75
180.31 153.07
182.23 152.4
181.53 153.25
180.91 154.21
182.6 153.57
183.38 152.79
184.33 153.32
185.38 153.08
186.44 153.32
185.93 154.28
188.43 152.48
187.45 152.94
187.06 154.21
188.07 153.84
189.1 153.49
191.12 153.32
192.22 153.96
193.63 152.61
150.7 154.91
151.85 155.5
153.41 154.47
154.93 155.79
160.95 155.96
165.82 156.48
169.05 154.96
168.29 156.52
