74 149.11 112.31 0.5
75 148.13 112.91 0.5
76 149.95 111.53 0.5
77 125.57 114.28 0.5
78 127.72 113.26 0.5
79 127.16 114.2 0.5
80 126.52 115.14 0.5
81 127.7 115.13 0.5
82 128.25 114.2 0.5
83 129.32 114.04 0.5
84 129.03 115.08 0.5
85 130.07 113.26 0.5
86 130.44 114.4 0.5
87 131.45 113.96 0.5
88 132.55 114.38 0.5
89 132.61 113.31 0.5
90 133.7 114.11 0.5
91 135.51 114.27 0.5
92 137.14 113.39 0.5
93 137.17 114.49 0.5
94 138.19 113.68 0.5
95 138.32 114.86 0.5
96 139.19 114.08 0.5
97 139.55 115.1 0.5
98 140.69 114.55 0.5
99 140.27 113.51 0.5
100 141.7 114.93 0.5
101 142.37 114.09 0.5
102 142.84 115.06 0.5
103 141.4 113.53 0.5
104 143.02 113.2 0.5
105 143.51 114.2 0.5
106 144.13 113.3 0.5
107 144.5 114.64 0.5
108 145.14 113.74 0.5
109 145.57 114.75 0.5
110 145.98 113.05 0.5
111 147.1 113.23 0.5
112 146.41 114.06 0.5
113 147.3 114.69 0.5
114 148.4 114.21 0.5
115 149.4 113.35 0.5
116 149.49 114.44 0.5
117 115.85 116.19 0.5
118 122.71 115.78 0.5
119 124.32 115.38 0.5
120 125.24 115.95 0.5
121 126.17 116.49 0.5
122 127.17 116.08 0.5
123 128.06 117.08 0.5
124 126.99 117.2 0.5
125 128.31 116.03 0.5
126 130.18 115.45 0.5
127 129.38 116.19 0.5
128 130.15 117.06 0.5
129 131.49 115.28 0.5
130 130.92 116.24 0.5
131 132.0 116.28 0.5
132 131.43 117.19 0.5
133 132.5 117.31 0.5
134 133.8 115.23 0.5
135 132.73 115.47 0.5
136 134.26 116.24 0.5
137 133.21 116.49 0.5
138 133.94 117.36 0.5
139 135.99 115.31 0.5
140 134.89 115.3 0.5
141 135.34 116.3 0.5
142 136.46 116.29 0.5
143 135.04 117.35 0.5
144 136.23 117.36 0.5
145 138.63 115.9 0.5
146 137.35 115.55 0.5
147 137.48 116.63 0.5
148 138.3 117.33 0.5
149 139.68 116.18 0.5
150 139.38 117.23 0.5
151 140.62 115.64 0.5
152 140.44 116.97 0.5
153 142.39 116.05 0.5
154 142.0 117.31 0.5
155 141.37 116.41 0.5
156 143.37 116.53 0.5
157 144.97 115.64 0.5
158 143.88 115.57 0.5
159 144.94 116.72 0.5
160 144.09 117.38 0.5
161 146.49 115.42 0.5
162 146.0 116.4 0.5
163 146.98 116.93 0.5
164 147.53 116.0 0.5
165 148.38 115.32 0.5
166 149.32 115.85 0.5
167 148.47 116.54 0.5
168 149.8 116.84 0.5
169 120.52 119.07 0.5
170 121.92 118.41 0.5
171 123.27 117.63 0.5
172 123.67 118.84 0.5
173 124.35 117.4 0.5
174 125.88 117.53 0.5
175 125.06 118.23 0.5
176 126.03 119.12 0.5
177 124.96 119.32 0.5
178 126.68 118.25 0.5
179 127.75 118.43 0.5
180 127.09 119.31 0.5
181 128.16 119.44 0.5
182 129.09 117.41 0.5
183 128.82 118.54 0.5
184 129.24 119.56 0.5
185 129.89 118.7 0.5
186 130.71 118.0 0.5
187 131.87 118.19 0.5
188 132.57 119.02 0.5
189 131.14 118.99 0.5
190 133.19 118.14 0.5
191 133.65 119.11 0.5
192 135.63 118.31 0.5
193 137.16 117.99 0.5
194 138.27 118.41 0.5
195 141.13 118.18 0.5
196 140.37 119.47 0.5
197 139.97 118.29 0.5
198 143.04 117.63 0.5
199 141.44 119.32 0.5
200 143.16 119.56 0.5
201 143.9 118.76 0.5
202 145.74 117.45 0.5
203 146.7 117.97 0.5
204 147.38 118.8 0.5
205 145.76 118.53 0.5
206 148.96 117.51 0.5
207 147.88 117.53 0.5
208 148.43 118.46 0.5
209 149.77 118.22 0.5
210 148.49 119.54 0.5
211 149.54 119.27 0.5
212 118.45 121.17 0.5
213 121.41 119.69 0.5
214 120.55 120.46 0.5
215 121.17 121.35 0.5
216 122.13 120.51 0.5
217 122.94 121.43 0.5
218 123.74 119.98 0.5
219 124.01 121.18 0.5
220 125.25 120.41 0.5
221 125.02 121.6 0.5
222 126.03 121.18 0.5
223 126.44 120.18 0.5
224 127.51 120.31 0.5
225 127.9 121.32 0.5
226 130.33 119.71 0.5
227 128.58 120.46 0.5
228 129.66 120.56 0.5
229 130.13 121.53 0.5
230 131.45 120.03 0.5
231 134.51 119.75 0.5
232 135.15 120.63 0.5
233 137.02 119.9 0.5
234 138.39 120.52 0.5
235 139.73 120.35 0.5
236 142.18 120.15 0.5
237 144.61 120.21 0.5
238 146.08 119.65 0.5
239 147.26 120.99 0.5
240 148.34 121.42 0.5
241 116.16 123.31 0.5
242 116.46 122.04 0.5
243 117.31 123.54 0.5
244 117.59 122.47 0.5
245 118.95 122.42 0.5
246 118.4 123.52 0.5
247 119.55 123.68 0.5
248 119.97 122.01 0.5
249 120.91 122.59 0.5
250 120.94 123.67 0.5
251 121.91 122.14 0.5
252 121.93 123.22 0.5
253 122.85 123.8 0.5
254 122.88 122.61 0.5
255 123.82 123.33 0.5
256 123.93 122.25 0.5
257 124.81 123.8 0.5
258 125.88 122.25 0.5
259 124.91 122.71 0.5
260 125.81 123.33 0.5
261 126.93 121.78 0.5
262 126.78 122.85 0.5
263 127.8 123.2 0.5
264 129.66 123.32 0.5
265 130.43 122.57 0.5
266 139.01 123.5 0.5
267 137.99 123.01 0.5
268 140.85 123.32 0.5
269 142.78 123.25 0.5
270 143.78 122.56 0.5
271 115.16 124.03 0.5
272 116.42 124.44 0.5
273 115.44 126.07 0.5
274 116.96 125.66 0.5
275 117.6 124.58 0.5
276 119.26 125.93 0.5
277 118.31 125.43 0.5
278 119.62 124.89 0.5
279 120.36 125.7 0.5
280 120.88 124.75 0.5
281 121.73 125.42 0.5
282 121.87 124.3 0.5
283 123.84 124.42 0.5
284 122.78 124.88 0.5
285 122.97 125.95 0.5
286 123.97 125.49 0.5
287 125.71 124.41 0.5
288 125.69 125.49 0.5
289 126.75 123.93 0.5
290 127.38 125.07 0.5
291 131.69 125.7 0.5
292 130.49 124.78 0.5
293 133.69 124.96 0.5
294 137.28 124.09 0.5
295 138.29 125.77 0.5
296 138.29 124.62 0.5
297 141.51 125.07 0.5
298 144.4 126.02 0.5
299 145.38 123.95 0.5
300 146.15 125.91 0.5
301 147.95 125.75 0.5
302 148.8 124.06 0.5
303 114.0 126.15 0.5
304 114.44 127.14 0.5
305 115.52 127.16 0.5
306 117.25 126.83 0.5
307 116.5 127.62 0.5
308 117.64 127.9 0.5
309 118.36 126.52 0.5
310 118.66 127.57 0.5
311 119.56 126.97 0.5
312 120.94 126.6 0.5
313 120.45 127.59 0.5
314 121.57 127.49 0.5
315 122.02 126.48 0.5
316 122.64 127.37 0.5
317 124.73 126.33 0.5
318 124.0 127.39 0.5
319 127.3 126.36 0.5
320 129.05 127.12 0.5
321 131.67 128.11 0.5
322 138.88 127.56 0.5
323 141.02 127.17 0.5
324 140.02 127.57 0.5
325 141.77 127.97 0.5
326 142.58 126.51 0.5
327 143.54 127.4 0.5
328 148.97 127.65 0.5
329 114.59 128.32 0.5
330 114.76 129.39 0.5
331 115.67 128.3 0.5
332 116.48 129.01 0.5
333 117.16 130.28 0.5
334 115.88 129.9 0.5
335 117.56 128.99 0.5
336 118.58 128.64 0.5
337 118.35 129.74 0.5
338 119.38 129.37 0.5
339 119.62 128.28 0.5
340 120.67 128.66 0.5
341 120.35 129.85 0.5
342 121.37 129.48 0.5
343 121.97 128.55 0.5
344 126.05 129.87 0.5
345 130.22 129.89 0.5
346 128.91 128.99 0.5
347 131.04 129.09 0.5
348 133.97 130.21 0.5
349 136.13 129.85 0.5
350 144.77 129.1 0.5
351 148.41 128.62 0.5
352 111.55 132.46 0.5
353 112.83 131.36 0.5
354 114.7 132.27 0.5
355 113.89 131.55 0.5
356 114.84 130.61 0.5
357 116.15 131.13 0.5
358 115.78 132.18 0.5
359 116.8 132.6 0.5
360 117.21 131.38 0.5
361 119.21 130.46 0.5
362 118.12 130.8 0.5
363 118.75 131.68 0.5
364 117.84 132.26 0.5
365 119.81 131.9 0.5
366 120.71 130.86 0.5
367 120.82 132.26 0.5
368 123.1 131.16 0.5
369 122.85 132.21 0.5
370 125.3 130.71 0.5
371 126.88 130.6 0.5
372 134.36 131.24 0.5
373 136.2 132.26 0.5
374 137.9 130.61 0.5
375 142.66 130.88 0.5
376 114.78 133.35 0.5
377 114.7 134.74 0.5
378 115.93 133.25 0.5
379 116.32 134.26 0.5
380 117.41 133.57 0.5
381 118.83 134.32 0.5
382 118.6 133.1 0.5
383 117.63 134.62 0.5
384 119.72 133.43 0.5
385 120.82 134.59 0.5
386 120.87 133.42 0.5
387 122.73 134.33 0.5
388 123.43 133.02 0.5
389 124.34 133.44 0.5
390 124.68 134.61 0.5
391 134.67 133.03 0.5
392 142.22 133.66 0.5
393 149.71 133.12 0.5
394 149.76 134.78 0.5
395 106.05 135.38 0.5
396 109.87 136.84 0.5
397 110.97 135.09 0.5
398 111.62 136.78 0.5
399 113.0 136.69 0.5
400 115.31 135.92 0.5
401 117.35 135.67 0.5
402 116.21 135.33 0.5
403 118.43 135.35 0.5
404 117.9 136.61 0.5
405 119.61 135.15 0.5
406 120.92 136.17 0.5
407 122.54 136.58 0.5
408 126.57 135.16 0.5
409 127.54 136.55 0.5
410 129.33 135.07 0.5
411 130.21 136.55 0.5
412 146.26 135.28 0.5
413 146.9 136.89 0.5
414 108.03 137.09 0.5
415 110.39 138.6 0.5
416 111.69 138.75 0.5
417 113.47 137.76 0.5
418 114.36 137.13 0.5
419 114.91 138.18 0.5
420 113.26 138.82 0.5
421 117.07 138.24 0.5
422 119.71 138.61 0.5
423 121.94 138.07 0.5
424 125.35 137.54 0.5
425 125.95 138.48 0.5
426 127.04 138.07 0.5
427 131.23 138.21 0.5
428 133.5 137.6 0.5
429 107.96 139.65 0.5
430 108.24 140.72 0.5
431 109.14 139.54 0.5
432 110.36 139.93 0.5
433 109.58 140.73 0.5
434 112.45 139.54 0.5
435 111.53 140.18 0.5
436 114.28 139.22 0.5
437 113.19 141.14 0.5
438 114.55 141.03 0.5
439 116.76 141.12 0.5
440 119.9 140.48 0.5
441 123.48 139.21 0.5
442 121.8 140.47 0.5
443 122.42 139.59 0.5
444 129.29 140.43 0.5
445 130.42 140.5 0.5
446 136.64 140.76 0.5
447 142.51 141.09 0.5
448 145.46 139.27 0.5
449 106.34 142.82 0.5
450 105.29 142.08 0.5
451 106.91 141.67 0.5
452 107.85 142.21 0.5
453 107.36 143.22 0.5
454 110.14 142.93 0.5
455 109.96 141.79 0.5
456 108.91 142.37 0.5
457 112.16 141.48 0.5
458 111.85 143.2 0.5
459 112.94 142.75 0.5
460 111.08 141.68 0.5
461 113.78 142.06 0.5
462 114.86 142.08 0.5
463 113.92 143.3 0.5
464 115.0 143.3 0.5
465 115.7 141.39 0.5
466 115.9 142.46 0.5
467 116.38 143.43 0.5
468 117.44 143.22 0.5
469 117.54 142.07 0.5
470 118.82 142.63 0.5
471 120.42 142.58 0.5
472 127.22 141.9 0.5
473 129.06 143.07 0.5
474 133.12 142.29 0.5
475 136.47 143.37 0.5
476 140.5 142.03 0.5
477 146.49 142.9 0.5
478 106.51 144.65 0.5
479 107.64 144.72 0.5
480 108.39 143.8 0.5
481 109.59 143.88 0.5
482 108.91 144.78 0.5
483 110.67 144.02 0.5
484 109.98 144.89 0.5
485 111.04 145.11 0.5
486 111.75 144.3 0.5
487 112.74 143.83 0.5
488 112.1 145.35 0.5
489 113.6 144.51 0.5
490 113.18 145.5 0.5
491 114.71 144.4 0.5
492 114.26 145.59 0.5
493 115.34 145.46 0.5
494 115.96 144.43 0.5
495 116.42 145.48 0.5
496 117.04 144.59 0.5
497 118.1 144.39 0.5
498 119.54 143.7 0.5
499 122.05 143.74 0.5
500 126.7 145.62 0.5
501 139.09 144.59 0.5
502 142.97 144.62 0.5
503 147.8 143.85 0.5
504 106.09 146.18 0.5
505 105.42 147.31 0.5
506 108.19 145.69 0.5
507 107.12 145.82 0.5
508 107.56 146.81 0.5
509 106.54 147.17 0.5
510 108.63 146.68 0.5
511 109.35 145.77 0.5
512 109.7 146.81 0.5
513 110.42 146.0 0.5
514 110.76 147.04 0.5
515 108.96 147.72 0.5
516 111.47 146.23 0.5
517 111.83 147.27 0.5
518 112.54 146.39 0.5
519 112.92 147.41 0.5
520 113.63 146.48 0.5
521 114.35 147.29 0.5
522 115.16 146.52 0.5
523 116.61 146.54 0.5
524 115.8 147.43 0.5
525 117.05 147.53 0.5
526 122.83 146.26 0.5
527 130.72 146.01 0.5
528 138.9 146.43 0.5
529 147.06 146.32 0.5
530 147.73 147.71 0.5
531 148.18 146.41 0.5
532 106.17 148.19 0.5
533 105.11 148.46 0.5
534 106.26 149.26 0.5
535 107.89 147.85 0.5
536 107.17 148.67 0.5
537 108.22 148.98 0.5
538 107.43 149.72 0.5
539 109.28 148.78 0.5
540 110.04 147.84 0.5
541 109.62 149.8 0.5
542 110.35 148.93 0.5
543 111.11 148.07 0.5
544 112.45 148.39 0.5
545 111.32 149.42 0.5
546 112.5 149.47 0.5
547 113.71 148.23 0.5
548 113.89 149.3 0.5
549 114.91 148.21 0.5
550 116.13 149.56 0.5
551 116.0 148.49 0.5
552 118.26 148.11 0.5
553 119.33 148.67 0.5
554 120.29 147.96 0.5
555 120.39 149.54 0.5
556 122.74 147.89 0.5
557 126.67 148.02 0.5
558 134.72 149.34 0.5
559 147.65 149.47 0.5
560 105.39 150.64 0.5
561 105.58 151.73 0.5
562 107.61 151.85 0.5
563 106.62 151.39 0.5
564 107.74 150.76 0.5
565 106.52 150.31 0.5
566 108.57 150.08 0.5
567 108.63 151.49 0.5
568 109.65 152.01 0.5
569 109.54 150.89 0.5
570 110.51 151.35 0.5
571 110.61 150.27 0.5
572 111.65 150.55 0.5
573 111.46 151.89 0.5
574 112.68 150.86 0.5
575 115.11 152.04 0.5
576 113.92 151.88 0.5
577 115.11 150.03 0.5
578 117.89 150.07 0.5
579 120.8 150.58 0.5
580 123.26 151.99 0.5
581 121.96 150.29 0.5
582 127.37 150.01 0.5
583 129.02 151.13 0.5
584 133.24 151.85 0.5
585 134.91 150.44 0.5
586 141.74 150.74 0.5
587 147.01 152.1 0.5
588 147.83 151.28 0.5
589 106.42 153.55 0.5
590 105.3 152.93 0.5
591 107.7 152.93 0.5
592 107.51 154.0 0.5
593 106.66 152.5 0.5
594 108.66 153.71 0.5
595 108.72 152.57 0.5
596 109.67 153.09 0.5
597 109.65 154.18 0.5
598 110.7 153.9 0.5
599 110.6 152.55 0.5
600 111.75 153.64 0.5
601 112.34 152.65 0.5
602 112.63 154.27 0.5
603 114.44 152.9 0.5
604 114.68 154.17 0.5
605 113.26 153.21 0.5
606 115.5 153.19 0.5
607 118.46 153.83 0.5
608 119.61 152.66 0.5
609 119.61 154.05 0.5
610 121.11 153.49 0.5
611 127.41 152.73 0.5
612 132.23 152.38 0.5
613 144.09 152.99 0.5
614 106.34 154.81 0.5
615 106.21 155.89 0.5
616 107.72 155.06 0.5
617 107.61 156.15 0.5
618 108.77 154.8 0.5
619 110.45 154.95 0.5
620 109.83 155.86 0.5
621 108.74 155.88 0.5
622 111.52 154.7 0.5
623 112.25 155.5 0.5
624 111.19 155.73 0.5
625 113.63 154.96 0.5
626 113.23 155.97 0.5
627 114.32 155.95 0.5
628 117.08 154.66 0.5
629 115.96 154.82 0.5
630 115.39 155.79 0.5
631 116.25 156.44 0.5
632 117.41 155.9 0.5
633 118.91 155.51 0.5
634 121.7 154.44 0.5
635 119.7 156.39 0.5
636 122.83 155.57 0.5
637 126.64 154.52 0.5
638 128.34 156.05 0.5
639 135.66 155.16 0.5
640 143.98 154.71 0.5
641 145.2 155.34 0.5
642 148.05 155.49 0.5
643 105.55 157.37 0.5
644 108.42 156.91 0.5
645 110.84 157.07 0.5
646 109.66 157.24 0.5
647 110.26 158.15 0.5
648 111.92 156.53 0.5
649 111.81 157.81 0.5
650 112.97 158.11 0.5
651 113.0 157.03 0.5
652 114.11 157.17 0.5
653 114.1 158.48 0.5
654 115.14 157.94 0.5
655 115.18 156.86 0.5
656 116.01 158.6 0.5
657 116.16 157.53 0.5
658 117.24 158.02 0.5
659 118.46 158.0 0.5
660 118.76 156.94 0.5
661 123.82 156.65 0.5
662 122.68 156.71 0.5
663 126.59 158.34 0.5
664 131.8 157.56 0.5
665 137.48 157.5 0.5
666 142.03 158.11 0.5
667 145.58 157.75 0.5
668 148.39 158.46 0.5
669 105.97 159.23 0.5
670 107.85 159.5 0.5
671 107.36 160.84 0.5
672 108.6 160.56 0.5
673 109.89 159.4 0.5
674 109.69 160.56 0.5
675 112.21 159.02 0.5
676 112.6 160.26 0.5
677 111.15 158.77 0.5
678 111.26 159.86 0.5
679 114.65 159.99 0.5
680 113.28 159.19 0.5
681 115.67 159.63 0.5
682 116.61 160.17 0.5
683 117.02 159.13 0.5
684 115.52 160.7 0.5
685 117.93 160.34 0.5
686 122.69 160.25 0.5
687 122.64 159.01 0.5
688 125.98 160.28 0.5
689 131.94 160.8 0.5
690 134.03 159.69 0.5
691 138.07 159.23 0.5
692 145.65 159.84 0.5
693 144.57 160.27 0.5
694 109.19 161.56 0.5
695 110.24 161.93 0.5
696 111.53 161.57 0.5
697 114.27 161.0 0.5
698 113.17 161.17 0.5
699 115.09 161.76 0.5
700 114.71 162.79 0.5
701 113.36 162.41 0.5
702 115.8 162.68 0.5
703 116.16 161.6 0.5
704 117.25 161.19 0.5
705 116.9 162.4 0.5
706 118.89 162.98 0.5
707 117.97 162.24 0.5
708 123.56 161.7 0.5
709 124.22 162.55 0.5
710 128.09 161.74 0.5
711 126.27 162.82 0.5
712 132.36 161.85 0.5
713 138.41 161.95 0.5
714 148.23 160.97 0.5
715 106.19 163.28 0.5
716 108.49 164.61 0.5
717 109.07 163.65 0.5
718 109.99 163.07 0.5
719 112.79 163.36 0.5
720 114.48 164.96 0.5
721 113.33 164.99 0.5
722 115.44 163.74 0.5
723 116.18 164.52 0.5
724 116.56 163.46 0.5
725 117.24 164.31 0.5
726 117.73 163.34 0.5
727 119.35 163.96 0.5
728 118.32 164.38 0.5
729 119.18 165.04 0.5
730 121.0 164.88 0.5
731 121.45 163.49 0.5
732 125.19 163.05 0.5
733 124.29 163.66 0.5
734 131.8 164.33 0.5
735 133.82 165.01 0.5
736 135.63 164.93 0.5
737 136.98 164.55 0.5
738 146.8 163.97 0.5
739 112.32 165.77 0.5
740 114.24 166.07 0.5
741 113.17 166.44 0.5
742 114.12 167.15 0.5
743 116.65 165.54 0.5
744 116.57 166.62 0.5
745 115.49 165.35 0.5
746 115.37 166.43 0.5
747 117.71 165.29 0.5
748 118.1 166.29 0.5
749 119.23 166.35 0.5
750 117.63 167.26 0.5
751 121.59 166.41 0.5
752 123.45 167.28 0.5
753 122.27 167.32 0.5
754 129.64 166.45 0.5
755 128.86 165.59 0.5
756 132.64 165.84 0.5
757 136.05 165.99 0.5
758 141.27 167.21 0.5
759 142.83 165.41 0.5
760 148.53 166.77 0.5
761 111.21 167.75 0.5
762 112.43 168.37 0.5
763 112.95 169.53 0.5
764 113.1 167.52 0.5
765 114.43 168.27 0.5
766 115.18 167.49 0.5
767 114.39 169.37 0.5
768 116.38 167.68 0.5
769 117.22 168.86 0.5
770 115.69 168.51 0.5
771 118.78 167.39 0.5
772 119.32 168.74 0.5
773 118.16 168.31 0.5
774 118.4 169.41 0.5
775 120.0 167.56 0.5
776 126.7 168.9 0.5
777 112.25 171.34 0.5
778 113.38 171.27 0.5
779 114.1 170.42 0.5
780 116.27 169.65 0.5
781 115.28 170.2 0.5
782 117.37 169.93 0.5
783 116.49 170.76 0.5
784 118.89 170.57 0.5
785 119.46 171.65 0.5
786 117.83 170.91 0.5
787 119.72 169.88 0.5
788 120.26 170.92 0.5
789 122.82 170.35 0.5
790 123.61 169.58 0.5
791 122.13 171.4 0.5
792 125.13 169.6 0.5
793 131.0 171.06 0.5
794 137.63 169.78 0.5
795 144.87 169.6 0.5
796 146.34 171.52 0.5
797 148.92 171.25 0.5
798 149.19 170.16 0.5
799 114.84 172.27 0.5
800 116.93 172.1 0.5
801 118.64 172.41 0.5
802 117.7 173.04 0.5
803 118.81 173.49 0.5
804 120.78 171.93 0.5
805 120.86 173.02 0.5
806 119.7 172.71 0.5
807 120.02 173.75 0.5
808 121.54 173.87 0.5
809 121.77 172.43 0.5
810 122.84 172.61 0.5
811 122.96 173.71 0.5
812 127.44 173.06 0.5
813 129.15 172.24 0.5
814 130.01 173.44 0.5
815 131.74 172.6 0.5
816 135.63 171.95 0.5
817 135.15 173.21 0.5
818 138.76 172.01 0.5
819 139.84 172.31 0.5
820 143.49 172.62 0.5
821 147.67 173.26 0.5
822 148.76 172.96 0.5
823 149.84 173.06 0.5
824 116.77 174.52 0.5
825 115.68 174.89 0.5
826 119.3 174.99 0.5
827 117.81 174.14 0.5
828 118.02 175.33 0.5
829 120.64 174.65 0.5
830 121.5 175.35 0.5
831 120.27 175.68 0.5
832 123.77 174.49 0.5
833 122.33 174.63 0.5
834 123.12 175.37 0.5
835 124.91 174.49 0.5
836 124.36 175.42 0.5
837 125.62 175.67 0.5
838 126.57 175.05 0.5
839 127.53 175.55 0.5
840 126.98 174.04 0.5
841 131.93 174.83 0.5
842 133.47 175.78 0.5
843 133.05 174.72 0.5
844 135.79 174.32 0.5
845 149.12 173.98 0.5
846 117.2 177.43 0.5
847 117.35 176.18 0.5
848 119.25 177.82 0.5
849 119.26 176.09 0.5
850 121.21 176.52 0.5
851 120.14 176.88 0.5
852 120.76 177.88 0.5
853 121.99 177.29 0.5
854 122.54 176.3 0.5
855 123.7 176.28 0.5
856 123.15 177.22 0.5
857 124.31 177.37 0.5
858 124.8 176.41 0.5
859 125.34 177.82 0.5
860 125.79 176.84 0.5
861 126.78 176.34 0.5
862 127.57 177.13 0.5
863 126.44 177.71 0.5
864 128.3 177.98 0.5
865 128.79 177.0 0.5
866 129.73 177.53 0.5
867 131.5 178.25 0.5
868 133.29 177.39 0.5
869 134.36 177.21 0.5
870 137.7 176.98 0.5
871 142.02 176.55 0.5
872 143.03 177.54 0.5
873 144.08 177.05 0.5
874 149.1 177.91 0.5
875 123.34 178.45 0.5
876 124.44 178.56 0.5
877 125.19 179.59 0.5
878 126.26 178.81 0.5
879 126.28 180.21 0.5
880 127.17 179.57 0.5
881 127.27 178.41 0.5
882 128.2 180.19 0.5
883 128.2 179.06 0.5
884 129.37 178.57 0.5
885 130.2 179.81 0.5
886 129.13 179.64 0.5
887 130.56 178.79 0.5
888 131.4 179.48 0.5
889 132.46 179.27 0.5
890 134.45 178.54 0.5
891 133.19 178.47 0.5
892 133.74 179.4 0.5
893 133.0 180.2 0.5
894 134.1 180.41 0.5
895 134.85 179.54 0.5
896 135.95 179.55 0.5
897 136.87 178.97 0.5
898 137.91 178.68 0.5
899 137.26 179.98 0.5
900 138.32 180.19 0.5
901 139.32 179.75 0.5
902 139.97 178.87 0.5
903 141.09 180.32 0.5
904 144.91 178.5 0.5
905 144.78 179.61 0.5
906 145.84 179.99 0.5
907 146.82 179.32 0.5
908 147.85 178.77 0.5
909 148.97 179.3 0.5
910 148.1 180.2 0.5
911 149.3 180.32 0.5
912 123.48 180.68 0.5
913 122.14 181.15 0.5
914 124.62 180.55 0.5
915 124.81 181.65 0.5
916 126.2 181.35 0.5
917 126.13 182.46 0.5
918 127.33 180.86 0.5
919 127.52 182.13 0.5
920 128.32 181.31 0.5
921 129.23 180.72 0.5
922 129.26 181.85 0.5
923 130.34 181.85 0.5
924 130.62 180.8 0.5
925 131.69 180.52 0.5
926 131.38 181.56 0.5
927 132.15 182.33 0.5
928 132.45 181.29 0.5
929 133.53 181.33 0.5
930 133.23 182.37 0.5
931 134.6 181.42 0.5
932 136.32 180.57 0.5
933 135.24 180.55 0.5
934 136.23 181.66 0.5
935 137.29 181.06 0.5
936 138.35 181.27 0.5
937 137.21 182.14 0.5
938 138.25 182.44 0.5
939 140.47 181.21 0.5
940 139.33 180.83 0.5
941 139.21 181.92 0.5
942 140.24 182.26 0.5
943 142.03 180.88 0.5
944 141.4 181.76 0.5
945 142.21 182.52 0.5
946 143.44 181.7 0.5
947 144.01 180.68 0.5
948 144.98 181.3 0.5
949 145.31 182.42 0.5
950 144.22 182.45 0.5
951 147.07 180.64 0.5
952 147.47 181.66 0.5
953 146.06 181.05 0.5
954 146.34 182.11 0.5
955 148.48 181.28 0.5
956 148.74 182.33 0.5
957 122.16 182.63 0.5
958 125.08 182.75 0.5
959 125.96 183.53 0.5
960 127.02 183.11 0.5
961 127.92 183.8 0.5
962 126.47 184.59 0.5
963 128.59 182.71 0.5
964 129.06 183.8 0.5
965 129.81 182.93 0.5
966 130.17 184.11 0.5
967 131.1 182.61 0.5
968 131.17 183.69 0.5
969 132.11 184.22 0.5
970 132.65 183.28 0.5
971 133.28 184.16 0.5
972 133.86 183.24 0.5
973 135.12 182.73 0.5
974 136.2 182.82 0.5
975 136.39 184.02 0.5
976 134.83 183.77 0.5
977 137.29 183.21 0.5
978 138.29 183.63 0.5
979 137.44 184.3 0.5
980 139.18 182.99 0.5
981 140.19 183.37 0.5
982 139.28 184.07 0.5
983 141.16 182.82 0.5
984 140.49 184.41 0.5
985 141.61 183.8 0.5
986 143.23 182.88 0.5
987 142.62 184.2 0.5
988 143.65 183.87 0.5
989 144.64 183.44 0.5
990 144.51 184.53 0.5
991 145.72 183.49 0.5
992 146.74 183.13 0.5
993 147.48 183.93 0.5
994 146.46 184.28 0.5
995 147.74 182.72 0.5
996 148.53 183.69 0.5
997 149.51 183.23 0.5
998 148.81 184.74 0.5
999 125.16 185.59 0.5
