1 138.64 106.32 0.5
2 145.89 104.54 0.5
3 149.22 112.63 0.5
4 121.44 127.87 0.5
5 103.77 137.41 0.5
6 140.17 155.48 0.5
7 144.93 193.54 0.5
8 152.42 146.37 0.5
9 160.02 153.72 0.5
10 179.99 159.17 0.5
11 157.56 161.23 0.5
12 161.79 183.12 0.5
